Math_Score,Science_Score,Biology_Score,Computer_Score,English_Score,Interest_Technology,Interest_Medicine,Interest_Business,Interest_Arts,Interest_Research,Logical_Thinking,Creativity,Communication_Skills,Problem_Solving,Risk_Taking,Leadership,Family_Preference,Financial_Stability_Required,Recommended_Career
76,42,64,55,88,3,4,6,3,10,5,3,7,10,8,5,0,3,General Studies
64,67,81,62,51,4,10,7,1,0,2,2,7,3,9,3,1,1,Doctor
87,45,46,46,94,7,8,4,9,2,8,2,8,2,4,5,0,0,General Studies
40,83,61,65,90,3,5,9,5,8,9,1,2,8,8,7,1,7,Business Manager
92,83,56,71,77,3,9,9,8,4,3,4,9,2,0,2,1,9,General Studies
85,60,57,51,78,7,8,10,1,4,9,3,7,10,3,0,1,0,General Studies
54,67,88,47,72,4,8,10,0,7,3,5,2,7,6,4,1,6,Doctor
48,79,80,44,72,5,6,5,7,10,1,1,1,6,1,2,1,6,General Studies
54,93,49,81,68,10,9,7,0,10,2,1,1,0,8,5,1,5,Software Engineer
88,93,49,67,44,4,8,0,0,1,3,7,8,7,2,2,1,7,General Studies
96,40,96,92,45,0,4,5,2,6,6,5,3,8,3,0,0,9,General Studies
63,75,46,44,70,6,4,5,4,8,2,2,4,7,3,8,0,0,General Studies
43,60,87,88,55,5,7,10,8,6,7,4,1,9,7,4,1,0,General Studies
51,99,89,65,70,1,9,4,10,4,7,2,8,9,1,1,0,0,Doctor
98,82,77,44,64,10,3,3,9,5,9,10,6,0,4,1,1,5,Graphic Designer
97,74,66,61,87,6,8,0,1,3,10,1,2,10,1,10,1,6,General Studies
76,52,91,54,85,5,6,10,0,6,1,2,5,10,5,8,0,9,Business Manager
76,96,72,52,72,4,6,9,0,0,3,0,6,6,8,0,0,8,General Studies
82,88,40,67,52,7,2,10,7,3,7,6,5,8,8,9,1,9,Business Manager
99,93,83,72,91,4,3,7,9,2,0,5,9,4,0,2,0,4,General Studies
45,93,92,82,49,10,6,5,9,3,0,4,10,1,3,9,1,0,Software Engineer
78,49,99,62,63,1,10,2,9,0,3,5,9,7,3,10,0,8,Doctor
95,92,73,72,49,5,10,2,1,1,10,7,5,8,0,6,1,4,Doctor
85,83,43,82,80,0,4,5,8,10,1,2,7,6,9,0,1,5,General Studies
63,86,56,57,70,4,2,6,8,8,0,2,7,4,1,1,1,8,General Studies
50,92,43,89,52,5,0,7,1,6,7,4,4,7,5,5,0,1,General Studies
52,49,82,92,42,6,6,4,2,5,1,4,3,5,9,8,1,2,General Studies
73,85,93,69,98,1,5,9,1,1,3,10,10,3,2,8,1,6,Business Manager
64,52,65,65,89,0,9,5,5,0,2,0,4,0,8,7,0,2,General Studies
46,76,43,55,91,5,6,0,6,1,1,3,8,5,2,2,0,1,General Studies
91,77,40,52,73,2,1,5,5,6,7,8,9,7,2,1,1,6,General Studies
43,63,46,78,88,4,3,8,2,1,2,7,5,2,8,0,0,7,General Studies
98,41,69,72,67,10,1,9,2,2,8,2,2,6,2,10,1,8,Software Engineer
47,61,89,65,58,1,7,3,1,7,9,4,2,6,5,10,1,1,General Studies
59,56,48,87,62,0,6,9,1,6,4,4,0,8,5,8,1,1,Business Manager
68,75,74,40,84,0,0,0,10,10,8,6,4,0,0,4,0,10,Research Scientist
93,53,47,88,71,10,1,10,4,10,2,7,5,4,6,2,0,6,Software Engineer
92,49,63,77,52,3,1,8,10,10,4,8,7,7,8,9,0,3,Business Manager
90,74,58,41,72,9,3,3,10,8,9,6,10,2,8,9,1,4,Research Scientist
84,64,75,88,73,1,2,1,7,3,5,1,8,4,8,10,1,0,General Studies
85,42,89,45,72,0,0,0,5,6,8,7,6,0,1,4,1,5,General Studies
49,86,91,85,95,5,1,2,8,0,7,7,0,8,0,10,0,9,General Studies
82,77,98,89,44,3,10,6,10,10,1,10,6,3,5,2,0,7,Doctor
73,56,82,77,95,9,8,10,4,10,1,1,9,4,5,8,1,10,Doctor
96,51,66,81,42,6,0,9,9,1,4,5,8,2,3,0,0,0,General Studies
65,93,71,63,99,10,8,1,3,6,4,9,3,1,7,0,0,1,Doctor
80,91,53,57,46,5,6,8,8,1,4,0,10,6,4,2,0,6,General Studies
88,63,96,66,63,4,1,10,9,5,3,10,6,10,6,5,0,1,Graphic Designer
97,68,57,80,61,9,1,1,10,9,7,6,8,4,8,10,1,8,Software Engineer
42,82,67,47,84,1,4,4,4,8,10,9,0,10,0,1,1,5,Research Scientist
95,64,99,67,62,4,4,7,0,10,4,1,9,9,8,0,1,4,General Studies
45,75,68,49,69,8,3,9,4,4,0,4,8,2,3,7,0,6,Business Manager
44,97,55,56,99,8,9,7,4,9,9,6,3,1,6,10,0,9,Research Scientist
44,99,74,94,57,1,9,2,4,6,4,9,7,9,10,9,0,7,Doctor
93,65,86,68,71,6,2,1,1,0,0,10,2,5,3,8,1,8,General Studies
86,77,98,97,95,9,3,8,5,7,3,8,1,9,3,9,0,5,Software Engineer
62,40,98,45,92,3,9,2,4,8,0,0,7,5,3,0,1,4,Doctor
88,59,70,53,46,2,3,7,1,4,5,8,7,2,5,2,1,6,General Studies
48,94,43,61,72,10,1,1,9,5,5,10,2,8,4,4,1,1,Graphic Designer
74,67,76,93,44,0,4,2,7,10,0,4,7,0,1,6,0,7,General Studies
59,55,56,45,88,2,4,0,5,7,7,5,10,2,8,9,1,3,General Studies
97,86,78,65,67,10,4,10,10,3,3,7,10,0,10,3,1,0,General Studies
88,56,87,78,47,8,10,5,9,1,1,10,5,6,5,5,0,2,Doctor
98,79,85,51,54,8,10,6,10,9,0,1,9,1,9,0,1,8,Doctor
81,67,65,74,91,6,9,3,2,7,10,6,8,10,5,3,0,3,General Studies
74,97,87,53,43,2,0,0,8,1,2,3,9,10,8,7,1,9,General Studies
89,51,78,61,73,2,5,2,10,4,6,8,5,3,0,4,0,9,Graphic Designer
57,66,80,90,44,3,10,8,10,5,9,5,7,3,6,7,1,10,Doctor
56,93,43,62,72,6,1,4,3,4,10,6,1,7,2,0,1,2,General Studies
63,92,69,87,96,6,6,5,2,5,9,10,0,10,3,9,1,3,General Studies
42,81,69,46,44,1,3,3,6,5,7,5,9,3,0,8,0,2,General Studies
71,98,61,79,77,4,4,0,7,2,4,10,9,2,2,3,0,2,General Studies
74,86,50,89,73,6,4,4,6,10,6,7,1,9,6,8,0,1,General Studies
77,69,41,64,97,6,4,4,0,10,1,5,3,2,5,7,1,5,General Studies
52,80,83,52,65,5,1,4,0,2,3,6,9,4,0,7,0,9,General Studies
95,73,51,60,40,9,4,5,4,8,5,7,8,5,8,1,0,5,General Studies
86,76,69,80,43,9,2,10,7,2,4,0,6,6,3,2,0,9,Software Engineer
64,45,75,49,78,7,3,1,9,2,5,9,8,4,6,9,0,3,Graphic Designer
48,46,57,92,93,2,1,0,10,10,1,3,8,6,3,8,1,7,General Studies
43,71,65,94,65,0,3,1,2,1,6,5,8,3,6,2,1,5,General Studies
53,71,92,98,72,2,8,9,7,6,7,0,7,4,4,7,1,7,Doctor
76,92,46,48,72,10,7,5,2,9,10,3,5,5,0,4,1,5,Research Scientist
73,64,40,54,47,1,10,4,3,9,8,5,10,8,3,6,1,8,Research Scientist
50,72,97,91,59,1,2,4,9,3,5,6,9,5,2,3,1,2,General Studies
80,94,65,41,55,1,0,5,6,0,6,5,6,9,5,7,0,2,General Studies
95,97,62,64,60,4,0,9,2,5,0,10,1,10,5,3,1,1,General Studies
42,46,65,52,84,0,5,6,3,4,8,3,10,0,0,4,0,9,General Studies
98,91,84,73,94,9,2,8,7,10,5,6,0,10,10,0,1,5,Software Engineer
67,96,45,90,95,3,3,6,3,1,3,9,4,6,1,9,0,6,General Studies
68,51,45,97,65,9,0,1,8,5,9,1,7,10,1,7,1,6,Software Engineer
48,55,83,73,62,4,7,5,3,0,8,5,2,10,9,6,1,4,General Studies
42,55,47,74,57,1,0,8,3,2,0,4,6,2,3,10,1,5,Business Manager
64,82,63,77,70,4,4,6,4,3,1,1,4,5,8,4,1,6,General Studies
73,92,61,42,91,9,5,1,0,2,2,8,9,1,10,5,0,10,General Studies
51,75,58,81,81,3,1,2,6,5,0,6,7,6,1,0,0,1,General Studies
81,52,76,95,51,7,6,7,8,10,1,2,5,0,10,7,1,9,General Studies
48,46,57,98,40,0,6,10,8,3,1,6,5,1,7,8,1,6,Business Manager
54,75,70,45,81,4,0,8,0,0,6,10,6,8,10,10,0,0,Business Manager
79,86,76,94,48,10,3,3,5,4,9,10,6,8,0,4,1,5,Software Engineer
64,90,69,87,42,9,3,8,2,4,5,5,3,6,7,9,1,7,Software Engineer
44,48,96,88,99,0,4,1,3,8,8,6,9,1,2,6,0,0,Research Scientist
50,71,81,58,90,9,0,10,7,7,4,3,9,4,4,9,0,0,Business Manager
98,50,72,42,65,9,0,4,3,7,8,9,9,3,0,3,0,5,General Studies
73,47,49,57,48,3,6,10,7,4,9,7,7,1,0,5,0,4,General Studies
63,72,76,78,81,7,8,1,3,7,8,7,5,1,5,1,1,2,Doctor
99,62,51,48,90,0,0,10,8,9,1,6,10,9,2,3,1,9,General Studies
54,64,93,91,55,10,1,0,5,6,8,6,7,7,7,4,1,9,Software Engineer
77,95,69,51,63,1,5,4,0,0,2,9,6,4,3,8,1,6,General Studies
47,47,66,44,89,0,5,1,9,6,10,7,0,7,5,8,0,6,General Studies
98,84,78,42,53,10,1,6,1,10,2,0,3,1,9,7,1,6,General Studies
44,61,48,50,42,6,8,7,6,7,10,5,6,1,8,3,1,5,General Studies
87,98,93,96,73,1,3,1,9,2,8,1,8,10,7,5,0,3,General Studies
65,43,60,69,72,0,6,6,6,8,6,0,1,10,3,6,1,8,General Studies
57,79,51,43,89,5,5,3,2,7,10,9,4,2,9,0,0,8,General Studies
45,42,94,44,63,5,10,0,0,1,7,6,8,10,7,0,0,6,Doctor
76,68,68,40,48,9,10,10,7,5,6,5,8,9,6,3,0,6,General Studies
99,80,72,66,52,1,2,2,9,3,8,4,5,7,4,2,0,7,General Studies
87,68,82,67,41,0,7,10,10,2,7,4,6,7,6,9,0,10,Business Manager
52,73,92,68,46,9,6,0,10,10,3,8,8,2,6,3,1,4,Graphic Designer
67,73,54,57,87,2,8,4,9,5,1,8,9,0,9,8,1,10,Graphic Designer
44,67,41,51,60,9,2,7,6,9,10,5,7,6,1,1,1,8,Research Scientist
52,52,91,52,58,4,0,0,9,8,4,2,9,3,6,3,0,5,General Studies
56,54,78,80,64,5,1,8,7,1,1,6,5,2,2,6,0,6,General Studies
89,99,92,41,86,2,10,2,0,9,3,3,5,4,7,1,1,6,Doctor
79,62,83,76,61,8,0,4,2,9,1,4,6,5,7,7,0,8,Software Engineer
84,83,93,84,50,10,10,8,1,9,4,6,6,0,8,9,0,6,Doctor
71,65,57,55,72,4,4,4,0,4,5,6,1,8,10,3,0,2,General Studies
68,43,42,87,71,1,9,8,4,5,10,9,8,5,3,8,1,5,Business Manager
90,65,46,63,60,9,1,9,2,3,0,7,3,2,9,0,0,5,General Studies
97,79,82,74,78,5,2,7,9,6,7,0,9,0,2,6,0,10,General Studies
42,48,57,61,59,7,7,6,7,1,1,4,8,8,8,0,0,6,General Studies
95,94,83,75,47,10,9,10,5,6,4,8,10,1,8,10,1,5,Doctor
79,44,77,50,81,5,4,0,9,1,10,6,9,9,1,9,0,3,General Studies
73,95,76,94,76,3,3,3,8,0,7,10,2,5,5,10,1,5,Graphic Designer
79,71,97,97,48,5,4,8,8,10,4,1,4,5,2,8,0,2,Business Manager
66,59,72,85,64,7,9,9,10,4,2,0,4,2,4,9,0,0,Doctor
52,89,83,68,64,7,5,7,5,1,5,7,6,10,1,9,1,0,General Studies
84,50,98,74,72,9,6,3,1,7,0,8,3,5,3,0,1,4,Software Engineer
72,54,70,87,41,1,8,0,8,7,0,9,10,1,10,2,1,10,Graphic Designer
45,71,97,93,58,7,0,9,1,0,7,4,3,7,2,6,0,7,General Studies
63,67,50,54,85,5,3,3,2,3,6,10,0,0,1,0,1,2,General Studies
58,61,43,99,59,1,8,2,5,8,9,5,5,5,5,4,1,1,Research Scientist
55,80,98,70,81,0,4,5,1,4,9,1,3,0,10,5,1,7,General Studies
79,56,57,81,80,5,7,10,4,10,10,10,10,8,2,2,0,8,Research Scientist
67,98,43,80,81,6,0,4,1,9,10,4,9,8,3,5,1,8,Research Scientist
72,65,88,82,68,9,3,4,3,5,2,3,9,5,5,3,0,1,Software Engineer
98,83,73,55,45,4,8,1,10,2,7,7,4,5,4,5,0,7,Doctor
98,46,68,49,56,9,0,2,10,4,10,7,10,8,3,5,0,1,General Studies
87,81,63,88,99,7,0,10,2,0,7,4,8,4,3,3,1,6,General Studies
80,96,61,71,64,10,3,5,4,7,0,10,3,8,1,0,1,7,Software Engineer
52,65,41,90,77,8,2,1,5,10,9,7,0,4,9,2,1,0,Software Engineer
82,64,83,41,43,3,6,3,6,5,6,5,10,3,3,10,1,7,General Studies
84,49,45,63,69,6,10,1,9,1,1,9,8,1,7,9,0,2,Graphic Designer
64,98,81,62,59,7,2,8,7,3,1,5,4,1,4,6,1,0,General Studies
92,84,64,41,42,5,0,2,8,3,1,3,9,0,10,1,1,6,General Studies
81,58,94,77,62,1,10,9,3,8,4,9,10,9,9,3,0,9,Doctor
75,50,96,70,90,6,9,9,3,8,6,10,6,2,9,5,1,2,Doctor
66,52,60,90,57,8,1,5,6,4,3,2,2,0,7,4,0,7,Software Engineer
77,92,94,79,65,4,9,0,9,2,10,8,3,5,5,5,0,8,Doctor
99,47,98,65,95,1,3,10,9,0,3,4,9,10,9,4,1,1,General Studies
46,79,55,68,75,3,0,9,10,5,8,9,8,6,4,8,0,0,Business Manager
44,43,70,42,47,2,0,2,8,7,9,9,9,8,3,10,0,7,Graphic Designer
82,86,53,97,56,3,7,7,10,0,8,3,0,6,9,1,0,9,General Studies
84,70,78,53,70,9,6,4,1,10,6,5,10,3,8,3,1,5,General Studies
97,67,67,64,76,6,7,7,10,0,9,3,4,3,9,0,1,9,General Studies
96,50,71,87,84,9,3,1,5,10,3,5,7,7,4,6,1,0,Software Engineer
90,82,67,40,96,7,5,6,9,6,7,9,9,3,9,0,0,2,Graphic Designer
70,40,90,92,72,0,2,8,9,6,9,7,6,0,10,5,1,8,General Studies
62,88,94,42,66,7,10,6,7,1,2,7,3,8,5,9,1,8,Doctor
81,86,88,93,84,4,7,2,4,2,2,5,6,2,6,9,0,5,General Studies
49,91,48,65,43,6,3,6,4,1,6,0,0,0,10,8,1,2,General Studies
71,77,97,57,61,10,2,7,7,5,10,0,5,8,10,1,1,7,General Studies
82,63,84,48,65,10,3,0,0,7,8,2,8,10,0,0,0,5,General Studies
92,93,61,77,71,0,5,2,5,7,10,1,2,10,8,10,1,0,General Studies
69,99,71,62,63,1,10,4,9,0,3,0,3,9,7,10,0,5,Doctor
78,96,44,60,85,0,6,5,8,10,3,0,7,9,10,10,1,4,General Studies
70,86,62,96,74,4,6,2,5,8,0,5,4,4,4,9,1,7,General Studies
57,70,44,40,76,5,3,3,6,10,0,6,4,8,2,2,1,1,General Studies
75,80,81,60,71,9,7,4,3,7,2,7,0,2,4,5,0,6,General Studies
41,85,92,66,46,8,6,2,9,8,6,2,5,5,4,6,1,5,General Studies
53,89,71,81,72,7,1,3,0,8,8,0,1,10,8,10,1,0,Research Scientist
52,65,98,98,70,6,7,4,8,10,3,4,0,10,6,7,0,7,General Studies
68,88,49,45,94,4,8,1,5,5,1,7,5,6,1,3,1,5,General Studies
51,89,98,94,51,2,4,9,2,2,5,10,4,4,4,7,0,2,Business Manager
78,44,78,83,50,8,3,8,3,0,5,10,4,7,8,6,1,4,Software Engineer
41,59,97,75,63,4,3,9,9,10,8,3,8,9,10,10,1,6,Business Manager
71,91,54,67,47,2,3,7,5,7,3,1,9,5,1,7,1,8,General Studies
52,80,46,84,71,2,5,5,5,9,7,8,9,5,7,4,1,3,General Studies
85,50,68,56,96,2,10,9,8,2,2,8,2,6,2,9,1,1,Business Manager
66,95,98,98,77,5,3,10,3,6,1,2,0,7,3,6,1,2,General Studies
88,93,86,79,99,0,6,2,4,9,8,6,7,1,1,3,0,6,Research Scientist
80,72,42,97,61,10,6,10,4,5,5,0,4,6,8,0,1,7,Software Engineer
56,89,58,91,73,3,4,1,2,2,10,7,10,8,5,2,0,4,General Studies
79,77,49,42,58,7,4,6,1,5,7,7,4,0,8,9,1,2,General Studies
70,66,67,51,91,2,9,7,7,2,10,2,7,0,10,8,0,0,General Studies
73,73,68,78,59,4,7,9,9,8,9,4,7,6,7,10,0,9,Business Manager
99,54,54,51,95,1,6,0,8,0,8,3,10,4,8,3,0,0,General Studies
63,71,74,41,53,1,6,5,9,7,0,6,1,0,4,4,1,10,General Studies
84,97,45,95,72,10,5,6,10,4,0,10,2,0,5,2,1,1,Software Engineer
74,60,51,85,49,6,6,8,8,3,10,6,9,1,6,10,0,4,Business Manager
87,85,86,61,55,9,6,2,4,0,4,10,9,10,4,5,0,2,General Studies
45,44,77,62,43,2,9,1,10,8,8,7,0,9,0,3,0,6,Doctor
58,45,52,69,66,4,1,4,8,8,6,4,2,8,8,4,0,1,General Studies
69,77,68,44,67,2,9,9,3,4,6,10,3,2,1,10,0,1,Business Manager
46,61,58,48,82,5,1,0,1,10,1,4,10,8,6,6,0,2,General Studies
49,57,42,60,55,9,9,5,2,8,2,7,6,5,7,6,1,0,General Studies
80,53,47,50,98,2,6,8,0,9,3,4,8,9,7,8,1,1,Business Manager
71,49,47,44,91,7,9,9,4,8,1,0,4,5,0,1,0,4,General Studies
73,85,94,74,72,1,6,8,0,6,9,10,0,6,9,3,1,2,General Studies
67,52,97,66,87,2,6,6,10,7,8,2,1,9,6,7,0,10,General Studies
99,70,59,88,58,7,4,10,0,0,4,1,9,10,8,3,0,9,General Studies
54,69,86,41,60,7,0,6,10,3,6,9,1,7,10,2,1,5,Graphic Designer
69,42,43,63,61,0,1,7,10,9,10,4,8,10,10,9,0,1,Research Scientist
76,69,90,70,48,7,8,9,6,9,8,7,9,2,2,5,1,7,Doctor
68,45,60,72,48,9,7,1,1,3,4,8,6,7,7,2,0,3,Software Engineer
61,68,42,78,48,1,7,5,7,8,5,8,1,5,7,1,0,2,General Studies
43,47,84,69,66,6,9,4,5,2,3,0,0,5,8,8,1,4,Doctor
59,83,47,85,56,5,0,4,3,9,7,0,4,10,7,2,1,7,General Studies
71,84,62,76,83,1,5,2,8,9,0,0,0,2,4,0,1,8,General Studies
75,82,55,90,96,4,8,2,9,0,0,0,8,5,4,8,0,0,General Studies
89,83,52,67,84,6,7,5,7,10,4,8,2,10,2,4,1,3,General Studies
43,72,42,99,47,7,2,9,9,4,9,0,1,7,5,6,0,5,General Studies
66,56,87,70,55,2,3,9,2,6,8,6,5,6,9,1,0,5,General Studies
56,87,48,50,57,0,2,6,2,3,1,5,2,9,2,0,1,8,General Studies
51,50,99,62,98,6,5,0,3,8,10,8,4,9,1,5,0,0,Research Scientist
61,52,53,96,72,4,8,2,8,5,2,10,9,6,6,4,1,4,Graphic Designer
56,89,52,41,40,4,7,0,8,5,7,8,7,2,9,9,1,9,Graphic Designer
49,50,92,79,51,6,9,9,4,2,4,3,9,9,2,5,0,0,Doctor
93,70,96,80,45,0,3,2,8,9,2,8,1,2,3,1,0,5,Graphic Designer
40,67,46,66,80,7,1,4,5,9,5,5,4,4,10,6,1,8,General Studies
61,83,54,74,94,9,7,8,7,4,5,4,10,4,9,0,1,3,Software Engineer
65,45,46,41,44,4,7,2,10,9,4,8,7,8,7,10,0,9,Graphic Designer
95,80,77,78,98,7,10,9,7,5,4,6,0,8,0,7,1,9,Doctor
98,55,73,76,55,9,5,9,9,3,5,8,9,9,8,6,0,8,Software Engineer
57,43,80,60,57,9,7,8,6,2,1,4,9,4,5,6,0,2,General Studies
89,74,61,97,88,4,8,0,3,4,5,3,10,4,1,5,1,10,General Studies
53,99,63,44,57,6,0,5,3,6,1,9,3,5,2,9,0,6,General Studies
86,87,88,91,40,9,8,8,5,10,2,2,4,7,4,4,1,4,Doctor
68,95,76,84,58,2,1,4,8,5,1,4,9,5,10,8,1,9,General Studies
51,98,83,60,93,1,0,10,6,1,0,8,10,10,5,2,0,0,General Studies
75,65,40,68,47,5,7,9,4,0,0,2,2,5,8,8,0,6,Business Manager
98,96,49,59,42,4,7,1,4,4,8,0,1,8,1,4,0,7,General Studies
74,51,82,77,97,8,10,4,7,4,3,1,2,0,4,7,1,5,Doctor
91,50,55,59,64,9,3,0,5,5,4,9,10,3,6,10,1,0,General Studies
51,76,85,89,97,3,7,8,0,2,9,4,4,9,10,2,1,8,General Studies
46,64,47,64,44,10,6,9,0,0,6,2,6,9,10,6,1,6,General Studies
68,57,95,41,94,2,1,9,8,3,1,5,1,1,6,9,1,5,Business Manager
50,58,88,96,79,8,4,8,7,3,10,10,6,8,3,3,1,3,Software Engineer
72,62,64,71,58,7,9,5,5,9,9,7,5,2,2,4,0,2,Research Scientist
45,94,89,65,57,5,3,10,0,1,8,5,6,9,7,3,0,3,General Studies
86,77,51,45,89,0,2,8,1,7,3,9,6,10,1,8,0,0,Business Manager
54,93,64,80,92,9,0,2,9,5,9,8,8,1,4,6,1,8,Software Engineer
71,57,56,96,70,10,4,3,2,2,9,5,6,7,9,5,0,1,Software Engineer
90,65,99,42,72,0,9,5,9,0,0,4,5,3,4,5,1,1,Doctor
50,45,65,72,86,5,7,3,2,10,7,3,9,10,0,10,0,2,General Studies
97,43,85,40,57,2,8,0,1,2,3,1,7,1,6,9,0,0,Doctor
62,83,87,90,96,2,6,6,1,7,6,5,6,3,3,6,0,9,General Studies
65,90,53,44,78,5,10,4,5,3,2,1,5,6,9,4,0,2,General Studies
73,68,80,52,55,2,0,7,6,2,10,4,3,6,1,9,1,3,General Studies
85,98,75,58,55,10,0,8,3,10,8,0,6,0,7,2,1,8,Research Scientist
73,73,96,51,86,9,0,4,0,3,4,2,7,0,3,10,0,4,General Studies
68,56,62,87,77,5,1,7,5,10,4,9,7,2,0,10,0,10,General Studies
43,82,82,64,80,4,0,0,6,3,2,4,3,1,7,2,1,5,General Studies
56,82,45,96,46,3,3,0,3,1,10,6,9,2,10,6,1,0,General Studies
74,92,86,90,53,7,9,6,5,3,8,7,8,3,6,10,0,2,Doctor
52,55,44,74,82,1,8,5,8,10,2,6,2,6,2,9,0,6,General Studies
80,41,82,51,92,10,3,4,3,8,1,6,8,1,2,0,0,6,General Studies
78,73,64,69,87,6,3,4,9,3,10,10,2,6,6,3,0,9,Graphic Designer
54,94,57,44,64,3,6,8,3,0,8,1,6,4,1,9,0,0,Business Manager
94,47,52,73,71,1,10,0,9,0,8,5,3,7,4,7,0,8,General Studies
68,52,82,61,77,6,8,7,4,0,9,4,4,7,6,3,1,0,Doctor
68,81,53,78,61,0,6,1,2,4,3,10,2,4,5,0,1,6,General Studies
50,47,67,52,98,3,0,6,9,5,3,8,1,9,9,4,1,1,Graphic Designer
91,69,57,96,55,8,0,5,1,5,10,9,7,7,6,0,1,8,Software Engineer
71,71,98,86,91,3,3,9,8,5,9,10,6,8,1,8,0,8,Business Manager
41,75,99,93,68,2,3,1,0,8,5,3,6,6,6,7,1,8,General Studies
86,86,96,42,55,9,0,2,4,0,8,6,7,5,1,6,1,3,General Studies
53,69,67,99,51,9,5,3,4,9,7,10,0,6,6,4,1,5,Software Engineer
59,40,90,92,56,1,9,6,7,5,9,7,7,6,7,3,0,1,Doctor
61,82,95,59,76,2,1,7,5,7,2,5,9,2,9,6,0,2,General Studies
50,78,66,70,66,0,10,10,5,7,5,2,4,5,7,2,0,5,General Studies
66,56,71,44,64,9,4,1,5,2,6,10,7,5,4,7,1,0,General Studies
42,98,86,63,52,7,7,7,3,4,5,4,8,10,6,4,1,6,General Studies
56,59,48,79,47,0,2,10,0,9,2,0,1,8,10,4,0,1,General Studies
83,63,79,93,95,2,8,8,2,3,8,7,2,0,7,0,0,7,Doctor
95,89,71,72,44,2,6,6,9,0,3,10,5,6,3,9,1,4,Graphic Designer
67,61,59,47,51,1,8,0,10,8,1,1,8,0,1,10,0,6,General Studies
68,68,67,63,80,4,0,5,5,4,8,9,9,9,6,7,0,7,General Studies
60,61,72,89,42,9,4,7,4,1,2,6,9,3,0,6,1,2,Software Engineer
86,83,43,59,74,2,2,4,9,1,5,8,7,6,1,0,1,5,Graphic Designer
55,48,85,99,72,2,3,1,0,10,4,0,5,5,9,3,1,8,General Studies
76,76,96,55,96,7,3,4,4,6,1,3,4,5,6,3,0,3,General Studies
98,49,73,89,61,3,10,7,1,3,0,6,2,4,9,8,1,9,Doctor
59,75,87,91,89,3,6,1,0,0,8,8,3,10,0,9,1,6,General Studies
45,76,42,51,95,2,9,0,3,4,2,1,6,6,6,1,0,0,General Studies
58,67,65,52,83,10,10,3,5,1,6,1,6,8,4,3,0,6,General Studies
96,67,47,84,48,0,7,3,6,6,8,5,2,5,10,9,0,8,General Studies
44,81,45,81,80,7,10,8,8,8,8,2,3,9,2,2,1,9,Research Scientist
42,82,55,78,57,0,9,2,4,0,9,3,2,6,10,9,1,7,General Studies
98,60,63,64,89,6,4,3,7,1,5,2,1,8,1,4,0,3,General Studies
40,63,87,85,68,4,9,2,7,10,7,0,5,6,6,6,1,2,Doctor
97,81,78,71,78,3,6,1,10,5,8,5,6,5,8,4,1,6,General Studies
99,99,69,63,66,3,2,3,8,7,2,10,3,2,8,4,1,0,Graphic Designer
77,79,84,87,75,7,2,7,2,6,5,10,4,0,9,3,1,7,General Studies
54,41,52,86,84,10,2,0,2,8,4,1,7,9,9,8,0,0,Software Engineer
73,94,44,83,56,10,3,7,8,1,6,1,8,8,7,5,1,6,Software Engineer
74,47,64,48,95,5,5,7,6,8,6,6,6,6,1,9,1,5,General Studies
88,87,59,79,73,0,4,2,3,3,8,4,9,2,0,5,1,9,General Studies
64,66,93,89,85,9,7,9,0,10,0,7,0,9,7,10,0,7,Software Engineer
63,61,57,62,42,7,4,9,6,2,5,1,10,8,1,5,1,5,General Studies
51,76,86,89,44,1,10,5,9,6,4,9,2,2,3,5,1,4,Doctor
57,66,57,52,53,5,4,3,5,4,3,7,10,2,3,0,1,8,General Studies
54,96,41,99,42,8,9,0,2,4,9,6,4,6,1,10,0,3,Software Engineer
83,68,49,98,62,0,1,0,4,1,10,9,2,1,3,5,1,6,General Studies
55,42,94,71,78,5,10,4,2,5,0,7,0,9,6,3,0,5,Doctor
66,83,84,89,69,7,10,7,7,5,3,10,1,6,5,1,1,9,Doctor
47,52,89,54,89,9,4,0,4,3,9,2,7,6,9,5,0,5,General Studies
99,84,86,75,84,1,6,1,9,4,10,7,6,0,5,0,0,10,General Studies
85,49,51,88,62,4,1,6,9,6,6,5,9,9,3,0,1,4,General Studies
64,75,86,44,66,5,5,7,5,7,3,1,2,10,1,4,1,1,General Studies
56,48,52,61,93,4,6,2,1,5,0,5,3,1,4,5,0,3,General Studies
68,93,89,55,49,2,4,10,7,4,9,4,2,4,10,1,0,0,General Studies
92,95,86,80,64,3,8,7,8,2,0,2,3,3,2,9,1,8,Doctor
47,94,96,49,52,6,3,0,2,6,0,0,7,2,2,7,1,8,General Studies
54,66,94,63,55,3,9,8,5,7,10,6,8,9,3,3,1,7,Doctor
66,73,50,57,80,8,0,1,5,2,9,1,6,10,10,3,1,3,General Studies
85,90,58,88,73,10,7,1,1,4,4,0,8,7,10,9,1,4,Software Engineer
89,40,74,57,94,9,7,3,9,10,6,0,8,6,4,4,1,0,General Studies
91,71,78,46,76,1,6,9,7,1,8,6,6,8,10,9,1,3,Business Manager
46,64,92,43,61,4,7,2,4,9,7,0,6,2,1,3,0,3,General Studies
42,68,65,65,56,7,1,3,10,9,1,8,7,9,5,10,0,4,Graphic Designer
68,46,85,44,62,4,2,5,10,3,8,5,9,0,5,4,1,1,General Studies
83,88,53,99,93,9,8,6,7,3,3,3,2,8,7,9,1,1,Software Engineer
